i_config,cohort,month,mouse,n_pixels,n_subregions,n_parent_regions,fps,dtData,dtFactor,dtRNN,alpha_dt_tau,lissage_sigma_frames,lissage_sigma_sec,lissage_fwhm_sec,tauRNN,g,P0,tauWN,ampInWN,nRunTrain,nRunFree,use_global_regression,compute_curbd,fraction_clip_pos,fraction_clip_neg,pVar_max,pVar_finale,chi2_min,chi2_final,pVar_max_train,pVar_train_end,pVar_free_mean,pVar_free_std,pVar_free_min,pVar_free_final,chi2_min_train,chi2_train_end,chi2_free_mean,chi2_free_std,chi2_free_min,chi2_free_final,duration_sec,runtime_sec,status,error,save_path,lissage_sigma,atlas_clean_size,atlas_clean_min_fraction
236,9,6,410,200,193,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,8.995394358088659e-07,0.0,0.29534497560200157,0.26196851075252114,13.578332616895803,14.209099582077359,0.29534497560200157,0.25967985868929877,0.26196851075252114,0.0,0.26196851075252114,0.26196851075252114,13.578332616895803,14.253516950431324,14.20909958207736,1.7763568394002505e-15,14.209099582077359,14.209099582077359,480.0,359.3151824474335,done,,results/narval_screening_preprocessing_m6/1506925/config236_C9_M6_mouse410_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
237,9,6,410,200,193,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.995394358088659e-07,0.0,0.21958694246362487,0.21569926122256644,15.020450974213293,15.13509996813095,0.21958694246362487,0.21521191709001752,0.21569926122256647,2.7755575615628914e-17,0.21569926122256644,0.21569926122256644,15.020450974213293,15.143417754222448,15.13509996813095,0.0,15.13509996813095,15.13509996813095,480.0,334.19379591941833,done,,results/narval_screening_preprocessing_m6/1506925/config237_C9_M6_mouse410_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
238,9,6,410,200,193,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,8.995394358088659e-07,0.0,0.330469453875914,0.330469453875914,14.670327357399106,14.670327357399106,0.32967269448950576,0.32967269448950576,0.330469453875914,0.0,0.330469453875914,0.330469453875914,14.687138984250037,14.687138984250037,14.670327357399106,0.0,14.670327357399106,14.670327357399106,480.0,342.899001121521,done,,results/narval_screening_preprocessing_m6/1506925/config238_C9_M6_mouse410_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
239,9,6,410,200,193,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.995394358088659e-07,0.0,0.3657742561188996,0.3657742561188996,12.87089562563629,12.87089562563629,0.36512693760406456,0.36512693760406456,0.3657742561188996,0.0,0.3657742561188996,0.3657742561188996,12.883165958600571,12.883165958600571,12.87089562563629,0.0,12.87089562563629,12.87089562563629,480.0,338.67896604537964,done,,results/narval_screening_preprocessing_m6/1506925/config239_C9_M6_mouse410_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
240,9,6,415,50,700,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.48015873015873e-07,0.0,0.6135057486555746,0.6135057486555746,0.4189812425290961,0.4189812425290961,0.6132071158428967,0.6132071158428967,0.6135057486555746,0.0,0.6135057486555746,0.6135057486555746,0.41934528428851436,0.41934528428851436,0.4189812425290961,0.0,0.4189812425290961,0.4189812425290961,480.0,5236.992177724838,done,,results/narval_screening_preprocessing_m6/1506925/config240_C9_M6_mouse415_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
241,9,6,415,50,700,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.48015873015873e-07,0.0,0.5298995624626552,0.5298995624626552,0.3960629749356621,0.3960629749356621,0.529521981565056,0.529521981565056,0.5298995624626552,0.0,0.5298995624626552,0.5298995624626552,0.39639871421621065,0.39639871421621065,0.3960629749356621,0.0,0.3960629749356621,0.3960629749356621,480.0,8200.487605333328,done,,results/narval_screening_preprocessing_m6/1506925/config241_C9_M6_mouse415_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
242,9,6,415,50,700,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.48015873015873e-07,0.0,0.8014060731695305,0.8014060731695305,0.38865871080672715,0.38865871080672715,0.8011932817771903,0.8011932817771903,0.8014060731695306,1.1102230246251565e-16,0.8014060731695305,0.8014060731695305,0.3890757269564303,0.3890757269564303,0.38865871080672715,0.0,0.38865871080672715,0.38865871080672715,480.0,4935.099052906036,done,,results/narval_screening_preprocessing_m6/1506925/config242_C9_M6_mouse415_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
243,9,6,415,50,700,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.48015873015873e-07,0.0,0.7790670713640866,0.7790670713640866,0.3308868569262703,0.3308868569262703,0.7788138062679054,0.7788138062679054,0.7790670713640866,0.0,0.7790670713640866,0.7790670713640866,0.3312654586870678,0.3312654586870678,0.3308868569262703,0.0,0.3308868569262703,0.3308868569262703,480.0,5210.355669498444,done,,results/narval_screening_preprocessing_m6/1506925/config243_C9_M6_mouse415_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
244,9,6,415,75,468,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,3.7096391263057927e-07,0.0,0.4932920595021648,0.4932920595021648,0.6948070824627797,0.6948070824627797,0.4928855552631103,0.4928855552631103,0.4932920595021648,0.0,0.4932920595021648,0.4932920595021648,0.6953769737270717,0.6953769737270717,0.6948070824627797,0.0,0.6948070824627797,0.6948070824627797,480.0,2440.2066032886505,done,,results/narval_screening_preprocessing_m6/1506925/config244_C9_M6_mouse415_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
245,9,6,415,75,468,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.7096391263057927e-07,0.0,0.43985168074710834,0.43985168074710834,0.6172912398343905,0.6172912398343905,0.43950856580476616,0.43950856580476616,0.43985168074710834,0.0,0.43985168074710834,0.43985168074710834,0.6176821924490892,0.6176821924490892,0.6172912398343905,0.0,0.6172912398343905,0.6172912398343905,480.0,1566.7123184204102,done,,results/narval_screening_preprocessing_m6/1506925/config245_C9_M6_mouse415_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
246,9,6,415,75,468,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,3.7096391263057927e-07,0.0,0.7074080858941385,0.7074080858941385,0.7197560287262738,0.7197560287262738,0.7070183185513121,0.7070183185513121,0.7074080858941385,0.0,0.7074080858941385,0.7074080858941385,0.7207098118999036,0.7207098118999036,0.7197560287262738,0.0,0.7197560287262738,0.7197560287262738,480.0,1673.736422777176,done,,results/narval_screening_preprocessing_m6/1506925/config246_C9_M6_mouse415_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
247,9,6,415,75,468,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.7096391263057927e-07,0.0,0.6800148197816587,0.6800148197816587,0.6198475395513762,0.6198475395513762,0.6796300389967109,0.6796300389967109,0.6800148197816587,0.0,0.6800148197816587,0.6800148197816587,0.6205681150469594,0.6205681150469594,0.6198475395513762,0.0,0.6198475395513762,0.6198475395513762,480.0,1668.2710754871368,done,,results/narval_screening_preprocessing_m6/1506925/config247_C9_M6_mouse415_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
248,9,6,415,100,352,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.932133838383838e-07,0.0,0.4601162656947154,0.4591126804453419,0.8610717158225435,0.8616215556615701,0.4601162656947154,0.4589123967632689,0.4591126804453419,0.0,0.4591126804453419,0.4591126804453419,0.8610717158225435,0.8619134600359093,0.86162155566157,1.1102230246251565e-16,0.8616215556615701,0.8616215556615701,480.0,1075.9813704490662,done,,results/narval_screening_preprocessing_m6/1506925/config248_C9_M6_mouse415_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
249,9,6,415,100,352,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.932133838383838e-07,0.0,0.41965058721537507,0.41913488374205676,0.7223054888196319,0.7223054888196319,0.41965058721537507,0.41885801275960044,0.4191348837420568,5.551115123125783e-17,0.41913488374205676,0.41913488374205676,0.7224895387253095,0.7226477771543598,0.7223054888196319,0.0,0.7223054888196319,0.7223054888196319,480.0,1045.0621826648712,done,,results/narval_screening_preprocessing_m6/1506925/config249_C9_M6_mouse415_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
250,9,6,415,100,352,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.932133838383838e-07,0.0,0.6410684684170331,0.6410684684170331,1.0291274006249123,1.0291274006249123,0.6406432992681681,0.6406432992681681,0.6410684684170331,0.0,0.6410684684170331,0.6410684684170331,1.0302919318135273,1.0302919318135273,1.0291274006249123,0.0,1.0291274006249123,1.0291274006249123,480.0,1007.0847704410553,done,,results/narval_screening_preprocessing_m6/1506925/config250_C9_M6_mouse415_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
251,9,6,415,100,352,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.932133838383838e-07,0.0,0.6323297063386171,0.6323297063386171,0.8087830029469714,0.8087830029469714,0.631961503326969,0.631961503326969,0.6323297063386171,0.0,0.6323297063386171,0.6323297063386171,0.8095498040209567,0.8095498040209567,0.8087830029469714,0.0,0.8087830029469714,0.8087830029469714,480.0,1016.144935131073,done,,results/narval_screening_preprocessing_m6/1506925/config251_C9_M6_mouse415_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
252,9,6,415,150,236,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,7.356403013182674e-07,0.0,0.35451590631768115,0.35047637193262604,1.0539255700846968,1.0582466757845026,0.35451590631768115,0.3502327070914728,0.35047637193262604,0.0,0.35047637193262604,0.35047637193262604,1.0539255700846968,1.058582940474096,1.0582466757845026,0.0,1.0582466757845026,1.0582466757845026,480.0,480.2350723743439,done,,results/narval_screening_preprocessing_m6/1506925/config252_C9_M6_mouse415_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
253,9,6,415,150,236,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,7.356403013182674e-07,0.0,0.3320449261569335,0.3301307729823898,0.899235443498667,0.9003431504948834,0.3320449261569335,0.32991952647694267,0.3301307729823898,0.0,0.3301307729823898,0.3301307729823898,0.899235443498667,0.9006063639284264,0.9003431504948833,1.1102230246251565e-16,0.9003431504948834,0.9003431504948834,480.0,494.29501271247864,done,,results/narval_screening_preprocessing_m6/1506925/config253_C9_M6_mouse415_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
254,9,6,415,150,236,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,7.356403013182674e-07,0.0,0.540536693220032,0.540536693220032,1.3486008455351346,1.3486008455351346,0.5394281123823536,0.5394281123823536,0.540536693220032,0.0,0.540536693220032,0.540536693220032,1.3518283594721805,1.3518283594721805,1.3486008455351346,0.0,1.3486008455351346,1.3486008455351346,480.0,535.8364961147308,done,,results/narval_screening_preprocessing_m6/1506925/config254_C9_M6_mouse415_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
255,9,6,415,150,236,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,7.356403013182674e-07,0.0,0.48744116484151623,0.48744116484151623,1.212519300376707,1.212519300376707,0.48685375790514895,0.48685375790514895,0.4874411648415162,5.551115123125783e-17,0.48744116484151623,0.48744116484151623,1.2138833841780903,1.2138833841780903,1.212519300376707,0.0,1.212519300376707,1.212519300376707,480.0,1406.3914461135864,done,,results/narval_screening_preprocessing_m6/1506925/config255_C9_M6_mouse415_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
256,9,6,415,200,178,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,9.753433208489388e-07,0.0,0.3639545854036218,0.3544523807923008,1.721884068351989,1.7445536730264006,0.3639545854036218,0.35387868474249895,0.3544523807923008,0.0,0.3544523807923008,0.3544523807923008,1.721884068351989,1.7460784105057034,1.7445536730264006,0.0,1.7445536730264006,1.7445536730264006,480.0,486.0862307548523,done,,results/narval_screening_preprocessing_m6/1506925/config256_C9_M6_mouse415_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
257,9,6,415,200,178,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,9.753433208489388e-07,0.0,0.2989108096777522,0.29415352735255296,1.550300317897304,1.557611219344273,0.2989108096777522,0.29381387765503986,0.29415352735255296,0.0,0.29415352735255296,0.29415352735255296,1.550300317897304,1.5582992085010419,1.557611219344273,0.0,1.557611219344273,1.557611219344273,480.0,315.26403999328613,done,,results/narval_screening_preprocessing_m6/1506925/config257_C9_M6_mouse415_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
258,9,6,415,200,178,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,9.753433208489388e-07,0.0,0.44121635159588146,0.43336047216159135,2.7598671171654483,2.7961012033032158,0.44121635159588146,0.4332724162107934,0.4333604721615913,5.551115123125783e-17,0.43336047216159135,0.43336047216159135,2.7598671171654483,2.796314010598135,2.7961012033032158,0.0,2.7961012033032158,2.7961012033032158,480.0,583.8363575935364,done,,results/narval_screening_preprocessing_m6/1506925/config258_C9_M6_mouse415_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
259,9,6,415,200,178,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,9.753433208489388e-07,0.0,0.45207365801148536,0.4484736355434318,2.1245879012241873,2.1376556405909706,0.45207365801148536,0.44788769843288045,0.44847363554343184,5.551115123125783e-17,0.4484736355434318,0.4484736355434318,2.1245879012241873,2.139784692384238,2.1376556405909706,0.0,2.1376556405909706,2.1376556405909706,480.0,305.67322969436646,done,,results/narval_screening_preprocessing_m6/1506925/config259_C9_M6_mouse415_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
